arm,model,precision,template,degradation,severity,item,gold,answer,verbalized,internal,correct,match_method,n_answer_tokens,raw
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,clean,0,0,beignets,beignets,0.85,0.9923275709152222,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,53,beignets,beignets,0.9,0.988181213537852,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,54,beignets,beignets,0.9,0.9919542471567788,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,55,beignets,beignets,0.9,0.9941665728886924,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,56,beignets,pizza,0.9,0.7068625688552856,0,contains,1,Answer: pizza | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,57,beignets,beignets,0.9,0.9341561198234558,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,58,beignets,beignets,0.9,0.987272560596466,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,59,beignets,beignets,0.9,0.9912920196851096,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,60,beignets,beignets,0.8,0.7514901359875997,1,exact,3,Answer: beignets | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,61,beignets,beignets,0.9,0.9959924618403116,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,62,beignets,beignets,0.9,0.9803769985834756,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,63,beignets,beignets,0.9,0.9754330118497212,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,64,beignets,beignets,0.9,0.991035302480062,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,65,beignets,beignets,0.9,0.994742751121521,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,66,beignets,beignets,0.9,0.9946032762527466,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,67,beignets,beignets,0.9,0.9928315480550132,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,68,beignets,beignets,0.9,0.9864766597747804,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,69,beignets,beignets,0.9,0.990460197130839,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,70,beignets,beignets,0.9,0.9866419633229574,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,71,beignets,beignets,0.9,0.992666800816854,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,72,beignets,beignets,0.9,0.9798408548037212,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,73,beignets,beignets,0.9,0.9895209670066832,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,74,beignets,beignets,0.9,0.9839694499969482,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,75,beignets,beignets,0.9,0.995407203833262,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,76,beignets,beignets,0.9,0.9897519946098328,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,77,beignets,beignets,0.9,0.9892866810162864,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,78,beignets,beignets,0.9,0.991820494333903,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,79,beignets,beignets,0.9,0.9889409144719442,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,80,beignets,beignets,0.9,0.9887771209081014,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,81,beignets,beignets,0.9,0.955973505973816,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,82,beignets,beignets,0.9,0.97954789797465,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,83,beignets,beignets,0.9,0.8888992468516032,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,84,beignets,beignets,0.9,0.9827880263328552,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,85,beignets,beignets,0.9,0.9689292709032694,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,86,beignets,beignets,0.9,0.9791595737139384,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,87,beignets,beignets,0.9,0.9778580466906228,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,88,beignets,bread pudding,0.9,0.8447540700435638,0,contains,2,Answer: bread pudding | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,89,beignets,bread pudding,0.9,0.8801874816417694,0,contains,2,Answer: bread pudding | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,90,beignets,beignets,0.9,0.9906771381696066,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,91,beignets,beignets,0.9,0.9909353653589884,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,92,beignets,beignets,0.9,0.9934376875559487,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,93,beignets,beignets,0.9,0.9775441884994508,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,94,beignets,beignets,0.9,0.9905215303103128,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,95,beignets,beignets,0.9,0.995579222838084,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,96,beignets,beignets,0.9,0.9907681345939636,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,97,beignets,fish and chips,0.9,0.8730183839797974,0,contains,3,Answer: fish and chips | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,98,beignets,beignets,0.9,0.984945555528005,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,2,99,beignets,beignets,0.9,0.990588108698527,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,0,beignets,beignets,0.9,0.9910614490509032,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,1,beignets,foie gras,0.8,0.8203159769376119,0,contains,3,Answer: foie gras | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,2,beignets,beignets,0.9,0.9911014040311178,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,3,beignets,oysters,0.9,0.6606941968202591,0,contains,2,Answer: oysters | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,4,beignets,beignets,0.9,0.9906466801961265,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,5,beignets,beignets,0.9,0.9866931835810344,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,6,beignets,beignets,0.9,0.9760618011156718,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,7,beignets,beignets,0.9,0.984629213809967,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,8,beignets,fried calamari,0.9,0.9392886956532795,0,contains,3,Answer: fried calamari | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,9,beignets,beignets,0.9,0.9884161154429116,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,10,beignets,beignets,0.9,0.9902989268302916,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,11,beignets,beignets,0.9,0.9932682911554972,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,12,beignets,creme brulee,0.9,0.8974587559700012,0,contains,5,Answer: creme brulee | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,13,beignets,beignets,0.9,0.9884265859921774,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,14,beignets,beignets,0.9,0.9917412002881368,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,15,beignets,beignets,0.9,0.980490227540334,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,16,beignets,beignets,0.9,0.9741091728210448,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,17,beignets,beignets,0.9,0.9859954317410788,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,18,beignets,beignets,0.9,0.9312288562456766,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,19,beignets,beignets,0.9,0.7956426839033762,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,20,beignets,baklava,0.9,0.8887882232666016,0,contains,3,Answer: baklava | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,21,beignets,fried calamari,0.9,0.8332223693529764,0,contains,3,Answer: fried calamari | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,22,beignets,beignets,0.9,0.9576903581619264,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,23,beignets,beignets,0.9,0.9311634500821432,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,24,beignets,cannoli,0.9,0.7264379262924194,0,contains,2,Answer: cannoli | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,25,beignets,beignets,0.9,0.9864227374394736,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,26,beignets,beignets,0.9,0.9883516629536948,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,27,beignets,beignets,0.9,0.992255926132202,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,28,beignets,beignets,0.9,0.962751567363739,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,29,beignets,beignets,0.9,0.987098753452301,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,30,beignets,beignets,0.9,0.8918819824854533,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,31,beignets,creme brulee,0.9,0.9356144905090332,0,contains,5,Answer: creme brulee | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,32,beignets,beignets,0.9,0.9804352521896362,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,33,beignets,beignets,0.9,0.993483821551005,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,34,beignets,beignets,0.9,0.984199325243632,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,35,beignets,chicken wings,0.9,0.7776302397251129,0,contains,2,Answer: chicken wings | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,36,beignets,fried calamari,0.9,0.9479843576749166,0,contains,3,Answer: fried calamari | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,37,beignets,beignets,0.9,0.9691416025161744,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,38,beignets,beignets,0.9,0.9854677518208822,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,39,beignets,beignets,0.9,0.9905538757642112,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,40,beignets,fried calamari,0.9,0.8934139808019003,0,contains,3,Answer: fried calamari | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,41,beignets,beignets,0.9,0.9837956627209982,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,42,beignets,beignets,0.9,0.9834230740865072,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,43,beignets,beignets,0.9,0.9795324405034384,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,44,beignets,beignets,0.9,0.9886162877082824,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,45,beignets,french toast,0.9,0.7307178974151611,0,contains,2,Answer: french toast | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,46,beignets,beignets,0.8,0.9451531767845154,1,exact,3,Answer: beignets | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,47,beignets,scallops,0.9,0.7174922674894333,0,contains,2,Answer: scallops | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,48,beignets,beignets,0.9,0.9944066603978476,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,49,beignets,beignets,0.9,0.9811267654101054,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,50,beignets,beignets,0.9,0.7845645447572073,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,51,beignets,beignets,0.9,0.7812132736047109,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,52,beignets,beignets,0.9,0.9848859310150146,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,53,beignets,beignets,0.9,0.9838495850563048,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,54,beignets,beignets,0.9,0.9899955789248148,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,55,beignets,beignets,0.9,0.9930209716161092,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,56,beignets,pizza,0.9,0.6883604526519775,0,contains,1,Answer: pizza | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,57,beignets,fried rice,0.9,0.8397848308086395,0,contains,2,Answer: fried rice | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,58,beignets,beignets,0.9,0.9775723020235696,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,59,beignets,beignets,0.9,0.9781075119972228,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,60,beignets,beignets,0.9,0.8305829962094625,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,61,beignets,beignets,0.9,0.9935116370519004,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,62,beignets,beignets,0.9,0.9795537193616232,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,63,beignets,fried rice,0.9,0.727200910449028,0,contains,2,Answer: fried rice | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,64,beignets,beignets,0.9,0.989251454671224,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,65,beignets,beignets,0.9,0.9904878338178,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,66,beignets,beignets,0.9,0.9916943113009136,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,67,beignets,pizza,0.85,0.6042835712432861,0,nomatch,1,Answer: pizza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,68,beignets,beignets,0.9,0.8252237240473429,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,69,beignets,beignets,0.8,0.9872437715530396,1,exact,3,Answer: beignets | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,70,beignets,beignets,0.9,0.9871780474980671,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,71,beignets,crab cakes,0.9,0.7671923339366913,0,contains,2,Answer: crab cakes | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,72,beignets,beignets,0.9,0.976950983206431,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,73,beignets,beignets,0.9,0.9885191122690836,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,74,beignets,beignets,0.9,0.826062003771464,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,75,beignets,beignets,0.9,0.8589029908180237,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,76,beignets,beignets,0.9,0.9898850123087564,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,77,beignets,spaghetti carbonara,0.9,0.7938533226648966,0,contains,3,Answer: spaghetti carbonara | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,78,beignets,beignets,0.9,0.7784059941768646,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,79,beignets,lobster roll sandwich,0.9,0.9052175482114156,0,contains,3,Answer: lobster roll sandwich | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,80,beignets,beignets,0.9,0.98702867825826,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,81,beignets,beignets,0.9,0.926762859026591,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,82,beignets,beignets,0.9,0.9698678453763326,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,83,beignets,tiramisu,0.9,0.877092977364858,0,contains,3,Answer: tiramisu | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,84,beignets,fish and chips,0.9,0.8285723328590393,0,contains,3,Answer: fish and chips | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,85,beignets,beignets,0.9,0.9285931984583536,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,86,beignets,beignets,0.9,0.7434168606996536,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,87,beignets,beignets,0.9,0.9790465434392294,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,88,beignets,bread pudding,0.9,0.9169912040233612,0,contains,2,Answer: bread pudding | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,89,beignets,bread pudding,0.9,0.8970722556114197,0,contains,2,Answer: bread pudding | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,90,beignets,beignets,0.9,0.9885388811429342,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,91,beignets,beignets,0.9,0.9591128826141356,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,92,beignets,lobster roll sandwich,0.9,0.913956105709076,0,contains,3,Answer: lobster roll sandwich | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,93,beignets,beignets,0.9,0.9820165435473124,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,94,beignets,beignets,0.9,0.9869669278462728,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,95,beignets,beignets,0.9,0.9894051750500996,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,96,beignets,beignets,0.9,0.9733450412750244,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,97,beignets,beignets,0.8,0.8083076079686483,1,exact,3,Answer: beignets | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,98,beignets,beignets,0.9,0.9840857982635498,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,jpeg,3,99,beignets,pizza,0.85,0.349182665348053,0,nomatch,1,Answer: pizza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,1,0,beignets,beignets,0.85,0.983251452445984,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,1,1,beignets,beignets,0.85,0.9494830171267192,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,1,2,beignets,beignets,0.9,0.9842535058657328,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,1,3,beignets,beignets,0.9,0.9871753454208374,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,1,4,beignets,beignets,0.85,0.9920622706413268,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,1,5,beignets,beignets,0.85,0.980161448319753,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,1,6,beignets,beignets,0.9,0.9677841663360596,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,1,7,beignets,beignets,0.9,0.993579626083374,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,1,8,beignets,fried calamari,0.85,0.9454023043314616,0,contains,3,Answer: fried calamari | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,1,9,beignets,beignets,0.9,0.9912004868189492,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,1,10,beignets,beignets,0.85,0.9917875528335572,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,1,11,beignets,beignets,0.9,0.9871009588241576,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,1,12,beignets,chicken nuggets,0.9,0.6995395322640737,0,nomatch,3,Answer: chicken nuggets | Confidence: 90
